_id,coin,time_bucket,mean_sentiment_score,tweet_count,unit,score,score_weighted
68ffa4a68b391edeafbcc917,BTC,2025-10-26T14:00:00.000Z,0.4607662703184521,17,hour,,
68ffa4a68b391edeafbcc918,BTC,2025-10-26T15:00:00.000Z,0.5200279399075292,11,hour,,
68ffa4a68b391edeafbcc919,BTC,2025-10-26T16:00:00.000Z,0.7047169043992957,6,hour,,
68ffa4a68b391edeafbcc91a,BTC,2025-10-26T17:00:00.000Z,0.8180992073778596,21,hour,,
68ffa4a68b391edeafbcc91b,BTC,2025-10-26T18:00:00.000Z,0.6371543539155807,14,hour,,
68ffa4a68b391edeafbcc91c,BTC,2025-10-26T19:00:00.000Z,0.6212099053793484,9,hour,,
68ffa4a68b391edeafbcc91d,BTC,2025-10-26T20:00:00.000Z,0.6601224723272026,12,hour,,
68ffa4a68b391edeafbcc91e,BTC,2025-10-26T21:00:00.000Z,0.6636486441129819,16,hour,,
68ffa4a68b391edeafbcc91f,BTC,2025-10-26T22:00:00.000Z,0.4352185934782028,5,hour,,
68ffa4a68b391edeafbcc920,BTC,2025-10-26T23:00:00.000Z,0.6372895366088911,11,hour,,
68ffa4a68b391edeafbcc921,BTC,2025-10-27T00:00:00.000Z,0.6130638847127556,10,hour,,
68ffa4a68b391edeafbcc922,BTC,2025-10-27T21:00:00.000Z,0.5757579389028251,8,hour,,
68ffa4a68b391edeafbcc923,BTC,2025-10-26T19:00:00.000Z,0.6261532355454706,63,day,,
68ffa4a68b391edeafbcc924,BTC,2025-10-27T19:00:00.000Z,0.6491914955074436,131,day,,
68ffa4a68b391edeafbcc925,ETH,2025-10-26T00:00:00.000Z,0.5271089151501656,5,hour,,
68ffa4a68b391edeafbcc926,ETH,2025-10-26T01:00:00.000Z,0.8413559010562797,12,hour,,
68ffa4a68b391edeafbcc927,ETH,2025-10-26T11:00:00.000Z,0.7233309508546403,19,hour,,
68ffa4a68b391edeafbcc928,ETH,2025-10-26T12:00:00.000Z,0.6773899367286099,9,hour,,
68ffa4a68b391edeafbcc929,ETH,2025-10-26T13:00:00.000Z,0.8128045480698347,4,hour,,
68ffa4a68b391edeafbcc92a,ETH,2025-10-26T14:00:00.000Z,0.673402520975,19,hour,,
68ffa4a68b391edeafbcc92b,ETH,2025-10-26T15:00:00.000Z,0.5822003546636552,16,hour,,
68ffa4a68b391edeafbcc92c,ETH,2025-10-26T16:00:00.000Z,0.8153627924621105,3,hour,,
68ffa4a68b391edeafbcc92d,ETH,2025-10-26T17:00:00.000Z,0.8417101487079087,17,hour,,
68ffa4a68b391edeafbcc92e,ETH,2025-10-26T18:00:00.000Z,0.5657947953080847,21,hour,,
68ffa4a68b391edeafbcc92f,ETH,2025-10-26T19:00:00.000Z,0.48433628387283534,16,hour,,
68ffa4a68b391edeafbcc930,ETH,2025-10-26T20:00:00.000Z,0.5966474604275491,9,hour,,
68ffa4a68b391edeafbcc931,ETH,2025-10-26T21:00:00.000Z,0.28345654085278515,5,hour,,
68ffa4a68b391edeafbcc932,ETH,2025-10-26T22:00:00.000Z,0.561016106357177,3,hour,,
68ffa4a68b391edeafbcc933,ETH,2025-10-26T23:00:00.000Z,0.6242289570543695,17,hour,,
68ffa4a68b391edeafbcc934,ETH,2025-10-27T00:00:00.000Z,0.8534187638821702,12,hour,,
68ffa4a68b391edeafbcc935,ETH,2025-10-27T21:00:00.000Z,0.8202800552050273,9,hour,,
68ffa4a78b391edeafbcc936,ETH,2025-10-26T19:00:00.000Z,0.5979428410590175,62,day,,
68ffa4a78b391edeafbcc937,ETH,2025-10-27T19:00:00.000Z,0.7358089959490355,108,day,,
68ffa4a98b391edeafbcc938,SOLANA,2025-10-26T00:00:00.000Z,0.7380450863979364,19,hour,,
68ffa4a98b391edeafbcc939,SOLANA,2025-10-26T01:00:00.000Z,0.8395674712955952,13,hour,,
68ffa4a98b391edeafbcc93a,SOLANA,2025-10-26T11:00:00.000Z,0.8111714085936547,25,hour,,
68ffa4a98b391edeafbcc93b,SOLANA,2025-10-26T12:00:00.000Z,0.8383665389070908,9,hour,,
68ffa4a98b391edeafbcc93c,SOLANA,2025-10-26T13:00:00.000Z,0.7722258232533932,20,hour,,
68ffa4a98b391edeafbcc93d,SOLANA,2025-10-26T14:00:00.000Z,0.761355593408409,19,hour,,
68ffa4a98b391edeafbcc93e,SOLANA,2025-10-26T15:00:00.000Z,0.616211244952865,16,hour,,
68ffa4a98b391edeafbcc93f,SOLANA,2025-10-26T16:00:00.000Z,0.6807102810304898,13,hour,,
68ffa4a98b391edeafbcc940,SOLANA,2025-10-26T17:00:00.000Z,0.6348062639849054,18,hour,,
68ffa4a98b391edeafbcc941,SOLANA,2025-10-26T18:00:00.000Z,0.6987238868194467,17,hour,,
68ffa4a98b391edeafbcc942,SOLANA,2025-10-26T19:00:00.000Z,0.7615985688753426,8,hour,,
68ffa4a98b391edeafbcc943,SOLANA,2025-10-26T20:00:00.000Z,0.6710322100669146,20,hour,,
68ffa4a98b391edeafbcc944,SOLANA,2025-10-26T21:00:00.000Z,0.613289182074368,12,hour,,
68ffa4a98b391edeafbcc945,SOLANA,2025-10-26T22:00:00.000Z,0.7684127094054763,11,hour,,
68ffa4a98b391edeafbcc946,SOLANA,2025-10-26T23:00:00.000Z,0.6588245760649443,24,hour,,
68ffa4a98b391edeafbcc947,SOLANA,2025-10-27T00:00:00.000Z,0.6567263563887941,18,hour,,
68ffa4a98b391edeafbcc948,SOLANA,2025-10-26T19:00:00.000Z,0.6769710428091468,93,day,,
68ffa9648b391edeafbcca3f,SOLANA,2025-10-27T21:00:00.000Z,0.7412366218864918,5,hour,,
68ffa9648b391edeafbcca40,SOLANA,2025-10-27T19:00:00.000Z,0.7140240014832414,142,day,,
68ffb07b8b391edeafbccccd,BTC,2025-10-27T22:00:00.000Z,0.7519422611221671,4,hour,,
68ffb07b8b391edeafbcccce,ETH,2025-10-27T22:00:00.000Z,0.7694588440159957,6,hour,,
68ffb07c8b391edeafbccccf,SOLANA,2025-10-27T22:00:00.000Z,0.7918838551267982,8,hour,,
68ffb7958b391edeafbcce04,BTC,2025-10-27T23:00:00.000Z,0.7202018031229575,15,hour,,
68ffb7958b391edeafbcce05,ETH,2025-10-27T23:00:00.000Z,0.5587808469103442,9,hour,,
68ffb7958b391edeafbcce06,SOLANA,2025-10-27T23:00:00.000Z,0.5146554032197366,13,hour,,
68ffc5d68b391edeafbcd046,SOLANA,2025-10-28T00:00:00.000Z,0.7869468624458501,19,hour,,
68ffc8318b391edeafbcd09b,BTC,2025-10-28T00:00:00.000Z,0.46777476618687314,18,hour,,
68ffc8318b391edeafbcd09c,ETH,2025-10-28T00:00:00.000Z,0.5876771288458258,8,hour,,
68ffd6668b391edeafbcd2be,BTC,2025-10-28T01:00:00.000Z,0.7738139384559223,7,hour,,
68ffd6668b391edeafbcd2bf,ETH,2025-10-28T01:00:00.000Z,0.7805215605698964,17,hour,,
68ffd6668b391edeafbcd2c0,SOLANA,2025-10-28T01:00:00.000Z,0.6305147208846533,13,hour,,
68ffdfe18b391edeafbcd413,BTC,2025-10-28T02:00:00.000Z,0.6333395394989673,17,hour,,
68ffdfe28b391edeafbcd414,ETH,2025-10-28T02:00:00.000Z,0.6315161186669553,7,hour,,
68ffdfe38b391edeafbcd415,SOLANA,2025-10-28T02:00:00.000Z,0.6997068895559226,14,hour,,
68fff0738b391edeafbcd670,BTC,2025-10-28T03:00:00.000Z,0.5746816437397348,19,hour,,
68fff0738b391edeafbcd671,ETH,2025-10-28T03:00:00.000Z,0.6668124345264265,7,hour,,
68fff0738b391edeafbcd672,SOLANA,2025-10-28T03:00:00.000Z,0.7481017563314665,21,hour,,
690001018b391edeafbcd8e0,BTC,2025-10-28T04:00:00.000Z,0.8277834720211104,16,hour,,
690001018b391edeafbcd8e1,ETH,2025-10-28T04:00:00.000Z,0.7576279221102595,18,hour,,
690001028b391edeafbcd8e2,SOLANA,2025-10-28T04:00:00.000Z,0.7745872038815703,14,hour,,
69000f2e8b391edeafbcdae1,BTC,2025-10-28T05:00:00.000Z,0.4618236592837743,7,hour,,
6900118c8b391edeafbcdb3f,ETH,2025-10-28T05:00:00.000Z,0.8319547884166241,2,hour,,
6900118c8b391edeafbcdb40,SOLANA,2025-10-28T05:00:00.000Z,0.7794973212811682,9,hour,,
690018a58b391edeafbcdc55,BTC,2025-10-28T06:00:00.000Z,0.7313779189251364,20,hour,,
690018a58b391edeafbcdc56,ETH,2025-10-28T06:00:00.000Z,0.8031709908694029,25,hour,,
690018a58b391edeafbcdc57,SOLANA,2025-10-28T06:00:00.000Z,0.697893160681885,26,hour,,
69023a338b391edeafbd3212,BTC,2025-10-28T20:00:00.000Z,0.6485143850247065,3,hour,,
69023a338b391edeafbd3213,BTC,2025-10-28T21:00:00.000Z,0.5345865218815478,11,hour,,
69023a338b391edeafbd3214,BTC,2025-10-28T22:00:00.000Z,0.7555846139788628,5,hour,,
69023a338b391edeafbd3215,BTC,2025-10-28T23:00:00.000Z,0.6516880930655382,11,hour,,
69023a338b391edeafbd3216,BTC,2025-10-29T00:00:00.000Z,0.7224687229841947,20,hour,,
69023a338b391edeafbd3217,BTC,2025-10-29T01:00:00.000Z,0.6680541878773106,9,hour,,
69023a338b391edeafbd3218,BTC,2025-10-29T02:00:00.000Z,0.802856860930721,15,hour,,
69023a338b391edeafbd3219,BTC,2025-10-29T03:00:00.000Z,0.7069909948855638,5,hour,,
69023a338b391edeafbd321a,BTC,2025-10-29T10:00:00.000Z,0.4924821319496807,17,hour,,
69023a338b391edeafbd321b,BTC,2025-10-29T11:00:00.000Z,0.7067671993126471,15,hour,,
69023a338b391edeafbd321c,BTC,2025-10-29T14:00:00.000Z,0.6011697854846716,9,hour,,
69023a338b391edeafbd321d,BTC,2025-10-29T16:00:00.000Z,0.6271055795784507,14,hour,,
69023a338b391edeafbd321e,BTC,2025-10-29T17:00:00.000Z,0.5420967092737555,15,hour,,
69023a338b391edeafbd321f,BTC,2025-10-29T19:00:00.000Z,0.7143278445582837,12,hour,,
69023a348b391edeafbd3220,BTC,2025-10-28T19:00:00.000Z,0.6664020498305487,209,day,,
69023a348b391edeafbd3221,BTC,2025-10-29T19:00:00.000Z,0.7265870479711642,120,day,,
69023a348b391edeafbd3222,ETH,2025-10-28T20:00:00.000Z,0.5846294495277107,8,hour,,
69023a348b391edeafbd3223,ETH,2025-10-28T21:00:00.000Z,0.4647075325250626,10,hour,,
69023a348b391edeafbd3224,ETH,2025-10-28T22:00:00.000Z,0.48448931872844697,5,hour,,
69023a348b391edeafbd3225,ETH,2025-10-28T23:00:00.000Z,0.6858774154362353,11,hour,,
69023a348b391edeafbd3226,ETH,2025-10-29T00:00:00.000Z,0.7865433196670243,14,hour,,
69023a348b391edeafbd3227,ETH,2025-10-29T01:00:00.000Z,0.849488478153944,5,hour,,
69023a348b391edeafbd3228,ETH,2025-10-29T02:00:00.000Z,0.8148660553353173,7,hour,,
69023a348b391edeafbd3229,ETH,2025-10-29T03:00:00.000Z,0.7543985291849822,8,hour,,
69023a348b391edeafbd322a,ETH,2025-10-29T04:00:00.000Z,0.8459901064634323,2,hour,,
69023a348b391edeafbd322b,ETH,2025-10-29T13:00:00.000Z,0.514151531457901,10,hour,,
69023a348b391edeafbd322c,ETH,2025-10-29T16:00:00.000Z,0.710518778115511,10,hour,,
69023a348b391edeafbd322d,ETH,2025-10-29T17:00:00.000Z,0.6980918436532928,21,hour,,
69023a348b391edeafbd322e,ETH,2025-10-28T19:00:00.000Z,0.6692349380962757,181,day,,
69023a348b391edeafbd322f,SOLANA,2025-10-28T20:00:00.000Z,0.7526895352639258,8,hour,,
69023a348b391edeafbd3230,SOLANA,2025-10-28T21:00:00.000Z,0.7928730530353884,24,hour,,
69023a348b391edeafbd3231,SOLANA,2025-10-28T22:00:00.000Z,0.7251617608902355,12,hour,,
69023a348b391edeafbd3232,SOLANA,2025-10-28T23:00:00.000Z,0.6624885197314951,27,hour,,
69023a348b391edeafbd3233,SOLANA,2025-10-29T00:00:00.000Z,0.7662084009498358,19,hour,,
69023a348b391edeafbd3234,SOLANA,2025-10-29T01:00:00.000Z,0.8604134141721509,11,hour,,
69023a348b391edeafbd3235,SOLANA,2025-10-29T02:00:00.000Z,0.7779507948195232,17,hour,,
69023a348b391edeafbd3236,SOLANA,2025-10-29T03:00:00.000Z,0.724822288217104,23,hour,,
69023a348b391edeafbd3237,SOLANA,2025-10-29T04:00:00.000Z,0.6761102005839348,13,hour,,
69023a348b391edeafbd3238,SOLANA,2025-10-29T11:00:00.000Z,0.6939742490649223,11,hour,,
69023a348b391edeafbd3239,SOLANA,2025-10-29T12:00:00.000Z,0.5387106499789903,12,hour,,
69023a348b391edeafbd323a,SOLANA,2025-10-29T13:00:00.000Z,0.7060690503567457,17,hour,,
69023a348b391edeafbd323b,SOLANA,2025-10-29T14:00:00.000Z,0.729729335134228,21,hour,,
69023a348b391edeafbd323c,SOLANA,2025-10-29T17:00:00.000Z,0.5995079912245274,18,hour,,
69023a348b391edeafbd323d,SOLANA,2025-10-29T18:00:00.000Z,0.7401036758991806,11,hour,,
69023a348b391edeafbd323e,SOLANA,2025-10-29T19:00:00.000Z,0.7940151157788933,20,hour,,
69023a348b391edeafbd323f,SOLANA,2025-10-29T20:00:00.000Z,0.7469407382675193,11,hour,,
69023a368b391edeafbd3240,SOLANA,2025-10-28T19:00:00.000Z,0.7170141333695121,294,day,,
69023a368b391edeafbd3241,SOLANA,2025-10-29T19:00:00.000Z,0.7448116431502919,95,day,,
69023e998b391edeafbd32e9,BTC,2025-10-29T04:00:00.000Z,0.7938325956463813,5,hour,,
69023e998b391edeafbd32ea,BTC,2025-10-29T09:00:00.000Z,0.7634759354922507,9,hour,,
69023e998b391edeafbd32eb,BTC,2025-10-29T12:00:00.000Z,0.7750299600884318,10,hour,,
69023e998b391edeafbd32ec,BTC,2025-10-29T13:00:00.000Z,0.47531427019699046,11,hour,,
69023e998b391edeafbd32ed,BTC,2025-10-29T15:00:00.000Z,0.8371842410415411,6,hour,,
69023e9a8b391edeafbd32ee,ETH,2025-10-29T09:00:00.000Z,0.8528894116170704,8,hour,,
69023e9a8b391edeafbd32ef,ETH,2025-10-29T10:00:00.000Z,0.5924128070473671,15,hour,,
69023e9a8b391edeafbd32f0,ETH,2025-10-29T11:00:00.000Z,0.7343987577002157,11,hour,,
69023e9a8b391edeafbd32f1,ETH,2025-10-29T12:00:00.000Z,0.5046511983498931,10,hour,,
69023e9a8b391edeafbd32f2,ETH,2025-10-29T14:00:00.000Z,0.6210766769945621,10,hour,,
69023e9a8b391edeafbd32f3,ETH,2025-10-29T15:00:00.000Z,0.42421429567039015,5,hour,,
69023e9a8b391edeafbd32f4,SOLANA,2025-10-29T09:00:00.000Z,0.647812238894403,8,hour,,
69023e9a8b391edeafbd32f5,SOLANA,2025-10-29T10:00:00.000Z,0.7163503263145685,17,hour,,
69023e9a8b391edeafbd32f6,SOLANA,2025-10-29T15:00:00.000Z,0.7810645907052925,7,hour,,
690240f78b391edeafbd3355,BTC,2025-10-29T18:00:00.000Z,0.7541264165192842,19,hour,,
690240f78b391edeafbd3356,BTC,2025-10-29T20:00:00.000Z,0.6906154170632363,10,hour,,
690240f78b391edeafbd3357,BTC,2025-10-29T21:00:00.000Z,0.6067318620446782,13,hour,,
690240f78b391edeafbd3358,ETH,2025-10-29T18:00:00.000Z,0.825214475731958,11,hour,,
690240f78b391edeafbd3359,ETH,2025-10-29T19:00:00.000Z,0.6666029583041867,12,hour,,
690240f78b391edeafbd335a,ETH,2025-10-29T20:00:00.000Z,0.6754998803138733,5,hour,,
690240f78b391edeafbd335b,ETH,2025-10-29T21:00:00.000Z,0.8543376620858908,5,hour,,
690240f78b391edeafbd335c,ETH,2025-10-29T19:00:00.000Z,0.7574062169555368,72,day,,
690240f88b391edeafbd335d,SOLANA,2025-10-29T16:00:00.000Z,0.7371452370037636,18,hour,,
690240f88b391edeafbd335e,SOLANA,2025-10-29T21:00:00.000Z,0.7876495208059039,7,hour,,
69024a738b391edeafbd34b1,SOLANA,2025-10-29T22:00:00.000Z,0.7839691303670406,10,hour,,
69024ccf8b391edeafbd3503,BTC,2025-10-29T22:00:00.000Z,0.7358929684851319,8,hour,,
69024ccf8b391edeafbd3504,ETH,2025-10-29T22:00:00.000Z,0.907899234443903,2,hour,,
69025b028b391edeafbd38e0,BTC,2025-10-29T23:00:00.000Z,0.8363934257999062,10,hour,,
69025b028b391edeafbd38e1,ETH,2025-10-29T23:00:00.000Z,0.8678496601060033,4,hour,,
69025b038b391edeafbd38e2,SOLANA,2025-10-29T23:00:00.000Z,0.8134570121765137,2,hour,,
69026cf18b391edeafbd3bee,BTC,2025-10-30T00:00:00.000Z,0.7147707566618919,6,hour,,
69026cf38b391edeafbd3bef,ETH,2025-10-30T00:00:00.000Z,0.09260308152685565,3,hour,,
69026cf38b391edeafbd3bf0,SOLANA,2025-10-30T00:00:00.000Z,0.6969683443506558,3,hour,,
690277e68b391edeafbd3d73,BTC,2025-10-30T01:00:00.000Z,0.7506887867030773,11,hour,,
690277e78b391edeafbd3d74,ETH,2025-10-30T01:00:00.000Z,0.7259973068721592,4,hour,,
69027f118b391edeafbd3e78,SOLANA,2025-10-30T01:00:00.000Z,0.7473400831222534,1,hour,,
690286268b391edeafbd3f6d,BTC,2025-10-30T02:00:00.000Z,0.9092886410653591,1,hour,,
690286288b391edeafbd3f6e,SOLANA,2025-10-30T02:00:00.000Z,0.7518660593777895,4,hour,,
69028d288b391edeafbd4066,ETH,2025-10-30T02:00:00.000Z,0.8608726151287556,1,hour,,
690294398b391edeafbd4168,BTC,2025-10-30T03:00:00.000Z,0.8306066267192364,5,hour,,
6902943a8b391edeafbd4169,ETH,2025-10-30T03:00:00.000Z,0.83604337554425,16,hour,,
6902943c8b391edeafbd416b,SOLANA,2025-10-30T03:00:00.000Z,-0.031404147545496586,3,hour,,
690303318b391edeafbd5057,BTC,2025-10-30T10:00:00.000Z,0.6034943845123053,5,hour,,
690303328b391edeafbd5058,ETH,2025-10-30T10:00:00.000Z,0.8716490492224693,2,hour,,
690303358b391edeafbd5059,SOLANA,2025-10-30T10:00:00.000Z,0.8399860933423042,1,hour,,
690305948b391edeafbd50b3,ETH,2025-10-30T11:00:00.000Z,0.747219467163086,5,hour,,
690305948b391edeafbd50b4,SOLANA,2025-10-30T11:00:00.000Z,0.7983042070908206,7,hour,,
690307f18b391edeafbd511b,BTC,2025-10-30T11:00:00.000Z,0.867938390666885,14,hour,,
69030f178b391edeafbd522d,BTC,2025-10-30T12:00:00.000Z,0.6091587050376754,19,hour,,
69030f178b391edeafbd522e,ETH,2025-10-30T12:00:00.000Z,0.8166967452104602,7,hour,,
69030f1a8b391edeafbd522f,SOLANA,2025-10-30T12:00:00.000Z,0.7551874159411951,22,hour,,
69031fbf8b391edeafbd567b,SOLANA,2025-10-30T13:00:00.000Z,0.7216420210897923,4,hour,,
69131f4815d91edd2a46a7b5,BTC,2025-10-31T02:00:00.000Z,0.6980847671627999,10,hour,,
69131f4815d91edd2a46a7b6,BTC,2025-10-31T05:00:00.000Z,0.688864110223949,10,hour,,
69131f4915d91edd2a46a7b7,BTC,2025-10-30T19:00:00.000Z,0.6881126509979367,131,day,,
69131f4a15d91edd2a46a7b8,ETH,2025-11-02T18:00:00.000Z,0.7782756121596321,16,hour,,
69131f4a15d91edd2a46a7b9,ETH,2025-11-01T19:00:00.000Z,0.7559272155579594,45,day,,
69131f4b15d91edd2a46a7ba,ETH,2025-11-01T19:00:00.000Z,0.7691393563306177,77,week,,
69131f4d15d91edd2a46a7bb,SOLANA,2025-10-31T01:00:00.000Z,0.8074002614865701,15,hour,,
69131f4d15d91edd2a46a7bc,SOLANA,2025-10-31T04:00:00.000Z,0.5837121494114399,16,hour,,
69131f4d15d91edd2a46a7bd,SOLANA,2025-10-31T05:00:00.000Z,0.6897653605788946,20,hour,,
69131f4d15d91edd2a46a7be,SOLANA,2025-10-31T08:00:00.000Z,0.834997230519851,3,hour,,
69131f4d15d91edd2a46a7bf,SOLANA,2025-11-02T13:00:00.000Z,0.7830148149514571,16,hour,,
69131f4d15d91edd2a46a7c0,SOLANA,2025-11-02T14:00:00.000Z,0.6306003434583545,20,hour,,
69131f4d15d91edd2a46a7c1,SOLANA,2025-11-02T16:00:00.000Z,0.7491783489688085,13,hour,,
69131f4d15d91edd2a46a7c2,SOLANA,2025-10-30T19:00:00.000Z,0.6672193780926794,145,day,,
69131f4d15d91edd2a46a7c3,SOLANA,2025-11-01T19:00:00.000Z,0.7072359044686891,96,day,,
69131f4e15d91edd2a46a7c4,SOLANA,2025-11-01T19:00:00.000Z,0.7214564084576044,173,week,,
691451c215d91edd2a46d13a,BTC,2025-10-30T13:00:00.000Z,0.8704362471277515,6,hour,,
691451c215d91edd2a46d13b,BTC,2025-10-30T21:00:00.000Z,0.7681196494959295,12,hour,,
691451c215d91edd2a46d13c,BTC,2025-10-30T22:00:00.000Z,0.6622668579220772,14,hour,,
691451c215d91edd2a46d13d,BTC,2025-10-30T23:00:00.000Z,0.8407591167837382,10,hour,,
691451c215d91edd2a46d13e,BTC,2025-10-31T00:00:00.000Z,0.7098353436061492,24,hour,,
691451c215d91edd2a46d13f,BTC,2025-10-31T01:00:00.000Z,0.6312683081099143,12,hour,,
691451c215d91edd2a46d140,BTC,2025-10-31T03:00:00.000Z,0.6465520709753036,9,hour,,
691451c215d91edd2a46d141,BTC,2025-10-31T04:00:00.000Z,0.7717358795925975,10,hour,,
691451c215d91edd2a46d142,BTC,2025-10-31T06:00:00.000Z,0.18134787864983082,2,hour,,
691451c215d91edd2a46d143,BTC,2025-10-31T07:00:00.000Z,0.7128582090478053,11,hour,,
691451c215d91edd2a46d144,BTC,2025-10-31T08:00:00.000Z,0.4321105855384043,7,hour,,
691451c215d91edd2a46d145,BTC,2025-11-02T13:00:00.000Z,0.8456518118166261,9,hour,,
691451c215d91edd2a46d146,BTC,2025-11-02T14:00:00.000Z,0.8358011996107442,7,hour,,
691451c215d91edd2a46d147,BTC,2025-11-02T15:00:00.000Z,0.8213058061897754,10,hour,,
691451c215d91edd2a46d148,BTC,2025-11-02T16:00:00.000Z,0.05167043209075928,1,hour,,
691451c215d91edd2a46d149,BTC,2025-11-02T17:00:00.000Z,0.6967804321589378,13,hour,,
691451c215d91edd2a46d14a,BTC,2025-11-02T18:00:00.000Z,0.6916822112877579,17,hour,,
691451c215d91edd2a46d14b,BTC,2025-11-02T19:00:00.000Z,0.4752242667600512,6,hour,,
691451c215d91edd2a46d14c,BTC,2025-11-02T20:00:00.000Z,0.793028800693505,17,hour,,
691451c215d91edd2a46d14d,BTC,2025-11-02T21:00:00.000Z,0.6421713635325431,15,hour,,
691451c215d91edd2a46d14e,BTC,2025-11-02T22:00:00.000Z,0.8629363114014268,4,hour,,
691451c215d91edd2a46d14f,BTC,2025-11-02T23:00:00.000Z,0.8262921859111104,7,hour,,
691451c315d91edd2a46d150,BTC,2025-11-01T19:00:00.000Z,0.7463674808345866,57,day,,
691451c315d91edd2a46d151,BTC,2025-11-02T19:00:00.000Z,0.7183917594351331,49,day,,
691451c415d91edd2a46d152,BTC,2025-11-01T19:00:00.000Z,0.7334353077348392,106,week,,
691451c415d91edd2a46d153,ETH,2025-10-30T13:00:00.000Z,0.8303315921997031,6,hour,,
691451c415d91edd2a46d154,ETH,2025-10-30T21:00:00.000Z,0.840542156781469,7,hour,,
691451c415d91edd2a46d155,ETH,2025-10-30T22:00:00.000Z,0.7008729585342937,9,hour,,
691451c415d91edd2a46d156,ETH,2025-10-30T23:00:00.000Z,0.8820807866752147,5,hour,,
691451c415d91edd2a46d157,ETH,2025-10-31T00:00:00.000Z,0.8010765979997814,12,hour,,
691451c415d91edd2a46d158,ETH,2025-10-31T01:00:00.000Z,0.8052038811147213,6,hour,,
691451c415d91edd2a46d159,ETH,2025-10-31T02:00:00.000Z,0.7182873774852072,7,hour,,
691451c415d91edd2a46d15a,ETH,2025-10-31T03:00:00.000Z,0.7814379616712148,13,hour,,
691451c415d91edd2a46d15b,ETH,2025-10-31T04:00:00.000Z,0.6845995606007901,11,hour,,
691451c415d91edd2a46d15c,ETH,2025-10-31T05:00:00.000Z,0.5829942245036364,7,hour,,
691451c415d91edd2a46d15d,ETH,2025-10-31T06:00:00.000Z,0.8048855488499006,3,hour,,
691451c415d91edd2a46d15e,ETH,2025-10-31T07:00:00.000Z,0.4934478447669082,9,hour,,
691451c415d91edd2a46d15f,ETH,2025-10-31T08:00:00.000Z,0.8240272641181946,5,hour,,
691451c415d91edd2a46d160,ETH,2025-11-02T13:00:00.000Z,0.7521174536086619,8,hour,,
691451c415d91edd2a46d161,ETH,2025-11-02T14:00:00.000Z,0.7120451778173447,4,hour,,
691451c415d91edd2a46d162,ETH,2025-11-02T15:00:00.000Z,0.8456548228859901,7,hour,,
691451c415d91edd2a46d163,ETH,2025-11-02T16:00:00.000Z,0.826792623847723,2,hour,,
691451c415d91edd2a46d164,ETH,2025-11-02T17:00:00.000Z,0.6407531946897507,8,hour,,
691451c415d91edd2a46d165,ETH,2025-11-02T19:00:00.000Z,0.8067159513011575,6,hour,,
691451c415d91edd2a46d166,ETH,2025-11-02T20:00:00.000Z,0.7938136685905712,14,hour,,
691451c415d91edd2a46d167,ETH,2025-11-02T21:00:00.000Z,0.7808282903085152,6,hour,,
691451c415d91edd2a46d168,ETH,2025-11-02T22:00:00.000Z,0.8309706194947164,3,hour,,
691451c415d91edd2a46d169,ETH,2025-11-02T23:00:00.000Z,0.6918123563130696,3,hour,,
691451c415d91edd2a46d16a,ETH,2025-10-30T19:00:00.000Z,0.7321306550280845,94,day,,
691451c415d91edd2a46d16b,ETH,2025-11-02T19:00:00.000Z,0.7877189292921685,32,day,,
691451c615d91edd2a46d16c,SOLANA,2025-10-30T21:00:00.000Z,0.7075927046438059,9,hour,,
691451c615d91edd2a46d16d,SOLANA,2025-10-30T22:00:00.000Z,0.6682064678106043,18,hour,,
691451c615d91edd2a46d16e,SOLANA,2025-10-30T23:00:00.000Z,0.29511836916208267,10,hour,,
691451c615d91edd2a46d16f,SOLANA,2025-10-31T00:00:00.000Z,0.6855193605789771,13,hour,,
691451c615d91edd2a46d170,SOLANA,2025-10-31T02:00:00.000Z,0.3785289898514748,3,hour,,
691451c615d91edd2a46d171,SOLANA,2025-10-31T03:00:00.000Z,0.8221801490607588,22,hour,,
691451c615d91edd2a46d172,SOLANA,2025-10-31T06:00:00.000Z,0.4596077859401703,5,hour,,
691451c615d91edd2a46d173,SOLANA,2025-10-31T07:00:00.000Z,0.655957935208624,11,hour,,
691451c615d91edd2a46d174,SOLANA,2025-11-02T15:00:00.000Z,0.8204733990132809,7,hour,,
691451c615d91edd2a46d175,SOLANA,2025-11-02T17:00:00.000Z,0.6630443572998046,20,hour,,
691451c615d91edd2a46d176,SOLANA,2025-11-02T18:00:00.000Z,0.7005441722460091,20,hour,,
691451c615d91edd2a46d177,SOLANA,2025-11-02T19:00:00.000Z,0.714812412392348,12,hour,,
691451c615d91edd2a46d178,SOLANA,2025-11-02T20:00:00.000Z,0.8552890944993123,16,hour,,
691451c615d91edd2a46d179,SOLANA,2025-11-02T21:00:00.000Z,0.6302116497165777,22,hour,,
691451c615d91edd2a46d17a,SOLANA,2025-11-02T22:00:00.000Z,0.719889111159479,17,hour,,
691451c615d91edd2a46d17b,SOLANA,2025-11-02T23:00:00.000Z,0.8552166189998388,10,hour,,
691451c715d91edd2a46d17c,SOLANA,2025-11-02T19:00:00.000Z,0.7391858679762521,77,day,,
691457bb15d91edd2a46d264,BTC,2025-11-12T14:00:00.000Z,0.5239198219496757,8,hour,,
